<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A101H43;1;20200304;131100;100.1200000;100.1200000;100.1200000;100.1200000;10
RU000A101H43;1;20200304;131600;100.1200000;100.1200000;100.1200000;100.1200000;4
RU000A101H43;1;20200304;132000;100.1200000;100.1200000;100.1200000;100.1200000;337
RU000A101H43;1;20200304;132100;100.1200000;100.1200000;100.1200000;100.1200000;269
RU000A101H43;1;20200304;132300;100.1200000;100.1200000;100.1200000;100.1200000;100
RU000A101H43;1;20200304;132500;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;132600;100.1200000;100.1200000;100.1200000;100.1200000;180
RU000A101H43;1;20200304;132700;100.1200000;100.1200000;100.1200000;100.1200000;51
RU000A101H43;1;20200304;132900;100.1200000;100.1200000;100.1200000;100.1200000;19
RU000A101H43;1;20200304;133000;100.1200000;100.1200000;100.1200000;100.1200000;5
RU000A101H43;1;20200304;133300;100.1200000;100.1200000;100.1200000;100.1200000;95
RU000A101H43;1;20200304;133600;100.1200000;100.1200000;100.1200000;100.1200000;10
RU000A101H43;1;20200304;133800;100.1200000;100.1200000;100.1200000;100.1200000;22
RU000A101H43;1;20200304;134200;100.1200000;100.1200000;100.1200000;100.1200000;11
RU000A101H43;1;20200304;134300;100.1200000;100.1200000;100.1200000;100.1200000;2
RU000A101H43;1;20200304;134900;100.1200000;100.1200000;100.1200000;100.1200000;1
RU000A101H43;1;20200304;135600;100.1200000;100.1200000;100.1200000;100.1200000;15
RU000A101H43;1;20200304;135900;100.1200000;100.1200000;100.1200000;100.1200000;20
