<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A0ZZFH2;0;20190129;163332;101.900000000;578
RU000A0ZZFH2;0;20190129;163738;101.900000000;1100
RU000A0ZZFH2;0;20190129;164933;101.900000000;15
RU000A0ZZFH2;0;20190129;170511;101.840000000;5
RU000A0ZZFH2;0;20190129;171253;101.900000000;1
RU000A0ZZFH2;0;20190129;182102;101.890000000;5
RU000A0ZZFH2;0;20190129;182102;101.900000000;5
RU000A0ZZFH2;0;20190130;102951;101.900000000;1
RU000A0ZZFH2;0;20190130;104619;101.900000000;1
RU000A0ZZFH2;0;20190130;111156;101.900000000;1402
RU000A0ZZFH2;0;20190130;131650;101.760000000;88
RU000A0ZZFH2;0;20190130;131927;101.900000000;1
RU000A0ZZFH2;0;20190130;141419;101.770000000;2
RU000A0ZZFH2;0;20190130;141419;101.760000000;48
RU000A0ZZFH2;0;20190130;164344;101.850000000;5000
RU000A0ZZFH2;0;20190130;180118;101.910000000;469
RU000A0ZZFH2;0;20190130;180118;101.950000000;296
RU000A0ZZFH2;0;20190131;101109;101.950000000;100
RU000A0ZZFH2;0;20190131;101118;101.940000000;2
RU000A0ZZFH2;0;20190131;101118;101.950000000;14
RU000A0ZZFH2;0;20190131;101218;101.950000000;75
RU000A0ZZFH2;0;20190131;101651;101.950000000;4
RU000A0ZZFH2;0;20190131;103914;101.940000000;1
