<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RU000A0ZZFH2;1;20190124;124100;102.0000000;102.0000000;102.0000000;102.0000000;250
RU000A0ZZFH2;1;20190124;153200;101.9800000;101.9900000;101.9800000;101.9900000;50
RU000A0ZZFH2;1;20190124;154200;101.9900000;101.9900000;101.9900000;101.9900000;40
RU000A0ZZFH2;1;20190124;165000;101.9900000;101.9900000;101.9900000;101.9900000;300
RU000A0ZZFH2;1;20190124;165100;101.9900000;101.9900000;101.9900000;101.9900000;150
RU000A0ZZFH2;1;20190124;171500;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190124;172500;101.9900000;101.9900000;101.9900000;101.9900000;17
RU000A0ZZFH2;1;20190124;174300;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190124;180500;101.9900000;102.0000000;101.9900000;102.0000000;187
RU000A0ZZFH2;1;20190124;182200;102.0000000;102.0000000;102.0000000;102.0000000;1400
RU000A0ZZFH2;1;20190125;102300;101.7300000;101.7300000;101.7200000;101.7200000;353
RU000A0ZZFH2;1;20190125;102600;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190125;104000;101.9900000;101.9900000;101.9900000;101.9900000;1
RU000A0ZZFH2;1;20190125;112100;101.9200000;101.9200000;101.9200000;101.9200000;2
RU000A0ZZFH2;1;20190125;113400;101.9800000;101.9800000;101.9800000;101.9800000;1
RU000A0ZZFH2;1;20190125;120300;101.9500000;101.9500000;101.9000000;101.9000000;85
RU000A0ZZFH2;1;20190125;122000;101.9400000;101.9500000;101.9400000;101.9500000;1265
RU000A0ZZFH2;1;20190125;123200;101.9500000;101.9500000;101.9500000;101.9500000;50
RU000A0ZZFH2;1;20190125;132100;101.9500000;101.9500000;101.9500000;101.9500000;3
RU000A0ZZFH2;1;20190125;134400;101.9500000;101.9500000;101.9500000;101.9500000;2
RU000A0ZZFH2;1;20190125;145200;101.9000000;101.9000000;101.9000000;101.9000000;50
RU000A0ZZFH2;1;20190125;145300;101.9000000;101.9000000;101.9000000;101.9000000;48
RU000A0ZZFH2;1;20190125;163300;101.9000000;101.9000000;101.9000000;101.9000000;30
RU000A0ZZFH2;1;20190125;165200;101.9500000;102.0000000;101.9500000;102.0000000;4500
RU000A0ZZFH2;1;20190125;170400;102.0000000;102.0000000;102.0000000;102.0000000;4
RU000A0ZZFH2;1;20190125;171000;102.0000000;102.0000000;102.0000000;102.0000000;10
RU000A0ZZFH2;1;20190125;173300;102.0000000;102.0000000;102.0000000;102.0000000;500
RU000A0ZZFH2;1;20190125;175400;102.0000000;102.0000000;102.0000000;102.0000000;20
RU000A0ZZFH2;1;20190125;181700;102.0000000;102.0000000;102.0000000;102.0000000;41
RU000A0ZZFH2;1;20190125;182700;102.0000000;102.0000000;102.0000000;102.0000000;90
RU000A0ZZFH2;1;20190128;101500;102.0000000;102.0000000;102.0000000;102.0000000;5
RU000A0ZZFH2;1;20190128;102300;101.8000000;101.8000000;101.8000000;101.8000000;1
RU000A0ZZFH2;1;20190128;102400;101.8000000;101.8000000;101.8000000;101.8000000;15
RU000A0ZZFH2;1;20190128;104000;101.8000000;101.8000000;101.8000000;101.8000000;5
RU000A0ZZFH2;1;20190128;104600;101.7000000;101.7000000;101.6200000;101.6200000;20
RU000A0ZZFH2;1;20190128;111400;101.7600000;101.7600000;101.7600000;101.7600000;17
RU000A0ZZFH2;1;20190128;120100;101.8000000;101.8000000;101.8000000;101.8000000;10
RU000A0ZZFH2;1;20190128;120600;101.8000000;101.8000000;101.8000000;101.8000000;5
RU000A0ZZFH2;1;20190128;134600;101.7900000;101.7900000;101.7900000;101.7900000;172
RU000A0ZZFH2;1;20190128;141900;101.8000000;101.8000000;101.8000000;101.8000000;3
RU000A0ZZFH2;1;20190128;144100;101.9500000;101.9500000;101.9500000;101.9500000;20
RU000A0ZZFH2;1;20190128;144200;101.9500000;101.9500000;101.9500000;101.9500000;45
RU000A0ZZFH2;1;20190128;144700;101.9500000;101.9500000;101.9500000;101.9500000;25
RU000A0ZZFH2;1;20190128;154600;101.9000000;101.9000000;101.9000000;101.9000000;4
RU000A0ZZFH2;1;20190128;155500;101.9000000;101.9000000;101.9000000;101.9000000;5
RU000A0ZZFH2;1;20190128;161900;101.9000000;101.9000000;101.9000000;101.9000000;5
RU000A0ZZFH2;1;20190128;170100;101.9000000;101.9000000;101.9000000;101.9000000;10
RU000A0ZZFH2;1;20190128;173200;101.9000000;101.9000000;101.9000000;101.9000000;18
RU000A0ZZFH2;1;20190128;173900;101.8800000;101.8800000;101.8800000;101.8800000;10
RU000A0ZZFH2;1;20190128;175100;101.8800000;101.8800000;101.8800000;101.8800000;2
RU000A0ZZFH2;1;20190128;175700;101.9000000;101.9000000;101.9000000;101.9000000;2570
RU000A0ZZFH2;1;20190128;182300;101.8800000;101.8800000;101.8800000;101.8800000;100
RU000A0ZZFH2;1;20190129;103900;101.8900000;101.8900000;101.8900000;101.8900000;5
RU000A0ZZFH2;1;20190129;104900;101.8900000;101.9000000;101.8900000;101.9000000;93
RU000A0ZZFH2;1;20190129;110400;101.9000000;101.9000000;101.9000000;101.9000000;1
RU000A0ZZFH2;1;20190129;111700;101.7300000;101.7300000;101.7200000;101.7200000;5
RU000A0ZZFH2;1;20190129;112500;101.7200000;101.7200000;101.7200000;101.7200000;1
RU000A0ZZFH2;1;20190129;114700;101.7200000;101.7200000;101.7200000;101.7200000;64
RU000A0ZZFH2;1;20190129;120500;101.8800000;101.8900000;101.8800000;101.8900000;5
RU000A0ZZFH2;1;20190129;121400;101.8900000;101.8900000;101.8900000;101.8900000;5
RU000A0ZZFH2;1;20190129;130200;101.8900000;101.8900000;101.8900000;101.8900000;1
RU000A0ZZFH2;1;20190129;135500;101.8900000;101.8900000;101.8900000;101.8900000;30
RU000A0ZZFH2;1;20190129;142000;101.8400000;101.8400000;101.8400000;101.8400000;7
RU000A0ZZFH2;1;20190129;142100;101.8900000;101.8900000;101.8900000;101.8900000;11
