<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
RU000A100V79;0;20190927;174704;100.090000000;2450
RU000A100V79;0;20190927;174800;100.080000000;300
RU000A100V79;0;20190927;175159;100.070000000;1
RU000A100V79;0;20190927;175159;100.070000000;500
RU000A100V79;0;20190927;183643;100.070000000;8
RU000A100V79;0;20190927;183643;100.080000000;192
RU000A100V79;0;20190927;183843;100.080000000;260
RU000A100V79;0;20190927;184224;100.080000000;555
RU000A100V79;0;20190927;184404;100.080000000;310
RU000A100V79;0;20190927;184419;100.080000000;10
RU000A100V79;0;20190930;100003;100.100000000;1
RU000A100V79;0;20190930;100039;100.100000000;5
RU000A100V79;0;20190930;100111;100.100000000;200
RU000A100V79;0;20190930;101041;100.090000000;1
RU000A100V79;0;20190930;102020;100.080000000;20
RU000A100V79;0;20190930;102020;100.080000000;5
RU000A100V79;0;20190930;102020;100.060000000;50
RU000A100V79;0;20190930;102020;100.060000000;20
RU000A100V79;0;20190930;102020;100.060000000;46
RU000A100V79;0;20190930;102020;100.060000000;1
RU000A100V79;0;20190930;102020;100.050000000;35
RU000A100V79;0;20190930;102020;100.050000000;152
RU000A100V79;0;20190930;102250;100.090000000;1
RU000A100V79;0;20190930;103444;100.090000000;23
RU000A100V79;0;20190930;103802;100.080000000;150
RU000A100V79;0;20190930;104028;100.080000000;16
RU000A100V79;0;20190930;104029;100.080000000;4
RU000A100V79;0;20190930;104202;100.080000000;1
RU000A100V79;0;20190930;104455;100.080000000;2
RU000A100V79;0;20190930;104939;100.060000000;20
RU000A100V79;0;20190930;104949;100.060000000;40
RU000A100V79;0;20190930;110436;100.090000000;1
RU000A100V79;0;20190930;110600;100.090000000;13
RU000A100V79;0;20190930;110732;100.090000000;1
RU000A100V79;0;20190930;111208;100.050000000;48
RU000A100V79;0;20190930;111208;100.050000000;945
RU000A100V79;0;20190930;111208;100.050000000;50
RU000A100V79;0;20190930;111208;100.050000000;30
RU000A100V79;0;20190930;111208;100.040000000;20
RU000A100V79;0;20190930;111208;100.040000000;5
RU000A100V79;0;20190930;111208;100.030000000;50
RU000A100V79;0;20190930;111208;100.030000000;55
RU000A100V79;0;20190930;111208;100.030000000;1250
RU000A100V79;0;20190930;111208;100.030000000;10
RU000A100V79;0;20190930;111208;100.020000000;10
RU000A100V79;0;20190930;111208;100.010000000;5
RU000A100V79;0;20190930;111208;100.010000000;50
RU000A100V79;0;20190930;111208;100.010000000;720
RU000A100V79;0;20190930;111208;100.000000000;500
RU000A100V79;0;20190930;111208;100.000000000;10
RU000A100V79;0;20190930;111208;100.000000000;10
RU000A100V79;0;20190930;111208;100.000000000;304
RU000A100V79;0;20190930;111208;100.000000000;5000
RU000A100V79;0;20190930;111208;100.000000000;10
